query,dataflow,scale_factor,customer_factor,core_pin,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,simulate_compute_us,event_sync,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:87:00.0
# Slurm Info: 31329 32 1 gres:gpu:1
# ../../../bin/ssb --dataflow=SSD2GPU --chunk_bytes=65536,262144,1048576,4194304,16777216,67108864,268435456 --comp_algo=BEST_BW_COMP --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_orderpriority,select_commitdate --repeat=2 --scale_factor=100 --ssdpath=/raid/gds/300G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb100.dat --store_offset=0 --workers=1,2,4,8,16 --customer_factor=1 --sim_compute_us=50 --event_sync=false
#[INFO ] Loading table data from disk ...
select_orderpriority,SSD2GPU,100,1,,2,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,2906680320,86839070720,645341184,9600266112,0,-1,965.163,-1,89.4799,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,3398031360,86775697408,1023455232,9600266112,0,-1,394455,-1,28937.7,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,3399800832,86775894016,727875584,9600266112,0,-1,113345,-1,7674.09,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,3406878720,86776156160,660602880,9600266112,0,-1,31392,-1,2140.78,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,3435190272,86776156160,645906432,9600266112,0,-1,8843.38,-1,609.617,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,3548436480,86788739072,643096576,9600266112,0,-1,2828.68,-1,185.049,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,4001421312,86839070720,645537792,9600266112,0,-1,1256.59,-1,83.4735,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,5813360640,86839070720,645341184,9600266112,0,-1,974.572,-1,104.068,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,6796062720,86775697408,1023455232,9600266112,0,-1,394238,-1,16407.4,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,6799601664,86775894016,727875584,9600266112,0,-1,113215,-1,4278.66,,,,
