query,dataflow,scale_factor,customer_factor,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:4E:00.0
# Slurm Info: 28639 32 1 gres:gpu:gpu_group1:1
# ../../../bin/ssb --dataflow=SSD2GPU,SSD2GPU2CPU --chunk_bytes=1048576,2097152,4194304,8388608,16777216,33554432,67108864,134217728,268435456 --comp_algo=UNCOMPRESSED,LZ4,Cascaded,Snappy,Gdeflate,Bitcomp,ANS --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_key,select_linenum,select_custkey,select_partkey,select_suppkey,select_orderdate,select_linenumber,select_orderpriority,select_quantity,select_extendedprice,select_ordtotalprice,select_discount,select_revenue,select_supplycost,select_tax,select_commitdate,select_shipmode --repeat=1 --scale_factor=200 --ssdpath=/raid/gds/100G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb200.dat --store_offset=0 --workers=8 --customer_factor=1
#[INFO ] Loading table data from disk ...
#[INFO ] Prejoining tables for metadata ...
select_linenum,SSD2GPU,200,1,8,1,1,33554432,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,42298834944,3329187840,234594942976,555368448,1200015353,0,-1,617.718,-1,64.6443,,,,
select_linenum,SSD2GPU,200,1,8,1,1,67108864,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,42298834944,3933167616,234594942976,555315200,1200015353,0,-1,392.88,-1,62.8521,,,,
select_linenum,SSD2GPU,200,1,8,1,1,134217728,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,42298834944,5141127168,234594942976,555282432,1200015353,0,-1,294.003,-1,69.0708,,,,
select_linenum,SSD2GPU,200,1,8,1,1,268435456,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,42298834944,7557046272,234729160704,616923136,1200015353,0,-1,315.899,-1,111.144,,,,
select_linenum,SSD2GPU,200,1,8,1,1,1048576,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,40149504,234587602944,370421760,1200015353,0,-1,291.654,-1,44.8832,,,,
select_linenum,SSD2GPU,200,1,8,1,1,2097152,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,59023872,234588651520,368685056,1200015353,0,-1,204.822,-1,31.4778,,,,
select_linenum,SSD2GPU,200,1,8,1,1,4194304,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,96772608,234590748672,368918528,1200015353,0,-1,177.424,-1,22.7748,,,,
select_linenum,SSD2GPU,200,1,8,1,1,8388608,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,172270080,234594942976,369881088,1200015353,0,-1,156.95,-1,22.1803,,,,
select_linenum,SSD2GPU,200,1,8,1,1,16777216,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,323265024,234594942976,369725440,1200015353,0,-1,146.873,-1,22.4319,,,,
select_linenum,SSD2GPU,200,1,8,1,1,33554432,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,625254912,234594942976,369635328,1200015353,0,-1,142.738,-1,21.3084,,,,
select_linenum,SSD2GPU,200,1,8,1,1,67108864,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1229234688,234594942976,369614848,1200015353,0,-1,142.439,-1,22.6329,,,,
select_linenum,SSD2GPU,200,1,8,1,1,134217728,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,2437194240,234594942976,369586176,1200015353,0,-1,142.651,-1,25.9599,,,,
select_linenum,SSD2GPU,200,1,8,1,1,268435456,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,4853113344,234729160704,410644480,1200015353,0,-1,152.36,-1,30.7434,,,,
select_linenum,SSD2GPU,200,1,8,1,1,1048576,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1142359488,234587602944,379883520,1200015353,0,-1,11463.3,-1,305.006,,,,
select_linenum,SSD2GPU,200,1,8,1,1,2097152,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1161233856,234588651520,378732544,1200015353,0,-1,5833.34,-1,170.561,,,,
select_linenum,SSD2GPU,200,1,8,1,1,4194304,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1198982592,234590748672,378814464,1200015353,0,-1,3187.73,-1,99.625,,,,
select_linenum,SSD2GPU,200,1,8,1,1,8388608,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1274480064,234594942976,379932672,1200015353,0,-1,1585.73,-1,60.6827,,,,
select_linenum,SSD2GPU,200,1,8,1,1,16777216,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1425475008,234594942976,379879424,1200015353,0,-1,872.328,-1,43.6936,,,,
