query,dataflow,scale_factor,core_pin,workers,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,col_filter_lo,col_filter_hi,simulate_compute_us,event_sync,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3,customer_factor,extra_workers,add_cpu_threads
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:07:00.0
# Slurm Info: 32625 32 1 gres:gpu:1
# ../../../bin/ssb --dataflow=SSD2GPU2CPU --chunk_bytes=65536,131072,262144,524288,1048576,2097152,4194304,8388608,16777216,33554432,67108864,134217728 --comp_algo=BEST_BW_COMP --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_orderpriority,select_commitdate --repeat=1 --scale_factor=100 --ssdpath=/raid/gds/300G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb100.dat --store_offset=0 --workers=1,2,4,8,16 --customer_factor=1 --sim_compute_us=-1 --event_sync=true --sort_by=general_dimsort
#[INFO ] Loading table data from disk ...
#[INFO ] Sorting fact table ...
select_orderpriority,SSD2GPU2CPU,100,,16,134217728,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,18421604352,126440177664,1114521600,9600266112,0,-1,1625.2,-1,393.125,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,1,65536,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,196608,121576685568,900026368,4800133056,0,-1,7720.99,-1,8399.4,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,1,131072,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,327680,121576751104,750022656,4800133056,0,-1,4034.6,-1,4194.38,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,1,262144,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,589824,121576882176,675020800,4800133056,0,-1,2143.82,-1,2619.39,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,1,524288,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1179648,121576882176,637517824,4800133056,0,-1,1248.78,-1,1356.43,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,1,1048576,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,2359296,121576882176,637517824,4800133056,0,-1,826.996,-1,672.776,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,1,2097152,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,4718592,121576882176,628142080,4800133056,0,-1,573.805,-1,531.291,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,1,4194304,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,9437184,121578979328,628146176,4800133056,0,-1,457.194,-1,366.282,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,1,8388608,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,18874368,121583173632,627732480,4800133056,0,-1,419.567,-1,255.069,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,1,16777216,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,37748736,121591562240,626839552,4800133056,0,-1,383.332,-1,217.693,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,1,33554432,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,75497472,121608339456,626393088,4800133056,0,-1,368.38,-1,207.2,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,1,67108864,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,150994944,121608339456,626143232,4800133056,0,-1,358.116,-1,206.66,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,1,134217728,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,301989888,121608339456,626057216,4800133056,0,-1,363.949,-1,203.956,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,2,65536,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,393216,121576685568,900026368,4800133056,0,-1,7804.07,-1,4301.7,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,2,131072,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,655360,121576751104,750022656,4800133056,0,-1,3992.04,-1,2170.94,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,2,262144,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1179648,121576882176,675020800,4800133056,0,-1,2122.94,-1,1374.35,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,2,524288,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,2359296,121576882176,637517824,4800133056,0,-1,1239.02,-1,717.805,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,2,1048576,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,4718592,121576882176,637517824,4800133056,0,-1,828.256,-1,358.805,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,2,2097152,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,9437184,121576882176,628142080,4800133056,0,-1,580.895,-1,274.984,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,2,4194304,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,18874368,121578979328,628146176,4800133056,0,-1,460.759,-1,204.077,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,2,8388608,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,37748736,121583173632,627732480,4800133056,0,-1,412.606,-1,197.597,,,,,1,1,1
select_commitdate,SSD2GPU2CPU,100,,2,16777216,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,75497472,121591562240,626839552,4800133056,0,-1,383.809,-1,195.575,,,,,1,1,1
